observation_id,choice,availability_drive_alone,availability_shared_ride_2,availability_shared_ride_3+,availability_walk_transit_walk,availability_drive_transit_walk,availability_walk_transit_drive,availability_walk,availability_bicycle,household_id,person_id,tour_id,tour_origin_taz,primary_dest_taz,age,household_size,household_income,household_income_values,transit_subsidy,transit_subsidy_amount,cross_bay,total_travel_time_drive_alone,total_travel_time_shared_ride_2,total_travel_time_shared_ride_3+,total_travel_time_walk_transit_walk,total_travel_time_drive_transit_walk,total_travel_time_walk_transit_drive,total_travel_time_walk,total_travel_time_bicycle,total_travel_distance_drive_alone,total_travel_distance_shared_ride_2,total_travel_distance_shared_ride_3+,total_travel_distance_walk,total_travel_distance_bicycle,total_travel_cost_drive_alone,total_travel_cost_shared_ride_2,total_travel_cost_shared_ride_3+,total_travel_cost_walk_transit_walk,total_travel_cost_drive_transit_walk,total_travel_cost_walk_transit_drive,age_ctgry
603,shared_ride_3,1,1,1,1,1,1,1,0,2609297,3,0,63.0,45.0,8,3,7,125000.0,0,-1,0,23.9,23.9,23.9,71.7,57.08,57.08,154.0,,8.65,8.65,8.65,7.7,,1.5985,0.9134,0.6394,3.22,3.22,3.22,05-19
604,walk_transit_walk,1,1,1,1,1,1,1,0,2611986,2,0,46.0,82.0,55,2,5,62500.0,0,-1,0,19.24,19.24,19.24,58.11,70.05,51.84,85.6,,4.28,4.28,4.28,4.28,,0.7909,0.452,0.3164,3.22,3.22,3.22,45-64
605,walk_transit_walk,0,1,1,1,0,1,1,0,2615286,1,0,115.0,16.0,57,1,98,117480.978261,0,-1,0,,26.62,26.62,82.73,,74.51,119.6,,,6.04,6.04,5.98,,,0.6399,0.448,3.22,,3.22,45-64
606,walk_transit_walk,1,1,1,1,1,1,1,0,2615856,1,0,139.0,91.0,49,2,4,42500.0,0,-1,0,30.87,30.87,30.87,115.96,105.56,103.04,203.2,,10.59,10.59,10.59,10.16,,1.9571,1.1183,0.7829,3.22,3.22,4.83,45-64
607,walk_transit_walk,1,1,1,1,1,1,1,1,2616333,3,0,84.0,89.0,9,5,10,275000.0,0,-1,0,14.22,14.22,14.22,38.8,45.32,42.37,46.4,11.6,2.32,2.32,2.32,2.32,2.32,0.4288,0.245,0.1714,3.22,3.22,3.22,05-19
608,walk_transit_walk,1,1,1,1,1,1,1,1,2616333,4,0,84.0,89.0,6,5,10,275000.0,0,-1,0,14.22,14.22,14.22,38.8,45.32,42.37,46.4,11.6,2.32,2.32,2.32,2.32,2.32,0.4288,0.245,0.1714,3.22,3.22,3.22,05-19
609,walk_transit_walk,1,1,1,1,1,1,1,1,2616333,5,0,84.0,89.0,3,5,10,275000.0,0,-1,0,14.22,14.22,14.22,38.8,45.32,42.37,46.4,11.6,2.32,2.32,2.32,2.32,2.32,0.4288,0.245,0.1714,3.22,3.22,3.22,0-04
610,walk_transit_walk,0,1,1,1,0,1,1,1,2616554,4,0,100.0,16.0,44,7,98,117480.978261,0,-1,0,,26.88,26.88,44.65,,55.28,134.4,33.6,,7.77,7.77,6.72,6.72,,0.7782,0.5448,2.82,,3.22,20-44
611,walk,1,1,1,1,1,1,1,1,2620781,1,0,172.0,91.0,45,4,8,175000.0,0,-1,0,14.88,14.88,14.88,66.96,52.51,52.51,76.8,19.2,4.02,4.02,4.02,3.84,3.84,0.7428,0.4246,0.2972,3.22,3.22,3.22,45-64
612,shared_ride_3,1,1,1,1,1,1,1,1,2620781,1,1,172.0,91.0,45,4,8,175000.0,0,-1,0,14.8,14.8,14.8,107.82,89.37,93.62,76.8,19.2,3.93,3.93,3.93,3.84,3.84,0.7262,0.4151,0.2905,3.22,3.22,3.22,45-64
613,walk_transit_walk,1,1,1,1,1,1,1,1,2620781,2,0,172.0,9.0,55,4,8,175000.0,0,-1,0,28.55,28.55,28.55,58.56,66.11,62.42,186.8,46.7,9.34,9.34,9.34,9.34,9.34,1.726,0.9863,0.6904,3.22,3.98,3.22,45-64
614,shared_ride_3,1,1,1,1,1,1,1,1,2620781,3,0,172.0,183.0,12,4,8,175000.0,0,-1,0,14.36,14.36,14.36,51.7,39.33,39.33,78.8,19.7,3.94,3.94,3.94,3.94,3.94,0.7282,0.416,0.2912,3.22,3.22,3.22,05-19
615,shared_ride_3,1,1,1,1,1,1,1,1,2620781,4,0,172.0,170.0,6,4,8,175000.0,0,-1,0,9.8,9.8,9.8,33.31,30.63,27.18,42.4,10.6,2.12,2.12,2.12,2.12,2.12,0.3918,0.2238,0.1568,3.22,3.22,3.22,05-19
616,walk,1,1,1,1,1,1,1,1,2623847,3,0,186.0,188.0,16,4,5,62500.0,0,-1,0,16.12,16.12,16.12,61.38,46.06,46.06,88.4,22.1,4.42,4.42,4.42,4.42,4.42,0.8168,0.4668,0.3268,3.22,3.22,3.22,05-19
617,shared_ride_2,1,1,1,1,1,1,1,1,2623847,4,0,186.0,73.0,14,4,5,62500.0,0,-1,0,34.3,34.3,34.3,120.92,104.74,103.36,257.8,64.45,13.0,13.0,13.0,12.89,12.89,2.4024,1.3728,0.961,3.22,5.39,3.22,05-19
618,walk_transit_walk,0,1,1,1,0,1,1,0,2626423,1,0,29.0,13.0,52,1,5,62500.0,0,-1,0,,15.28,15.28,36.1,,17.35,38.2,,,2.07,2.07,1.91,,,0.2186,0.153,7.04,,3.22,45-64
619,drive_alone,1,1,1,1,1,1,0,0,2626560,1,0,127.0,971.0,54,3,7,125000.0,1,2,1,57.22,57.22,50.56,95.14,91.17,88.65,,,26.73,26.73,26.68,,,8.1405,4.6517,3.2562,5.78,5.94,6.99,45-64
620,drive_alone,1,1,1,1,1,1,1,0,2626994,1,0,128.0,79.0,48,2,8,175000.0,0,-1,0,19.51,19.51,19.51,69.47,56.89,59.38,98.4,,5.16,5.16,5.16,4.92,,0.9535,0.5449,0.3814,3.22,3.22,3.22,45-64
621,walk_transit_walk,1,1,1,1,1,1,1,0,2626994,2,0,128.0,38.0,47,2,8,175000.0,0,-1,0,31.62,31.62,31.62,104.14,94.74,89.72,189.6,,10.13,10.13,10.13,9.48,,1.872,1.0697,0.7488,3.22,5.63,3.22,45-64
622,walk_transit_walk,0,1,1,1,0,1,1,0,2627824,1,0,37.0,46.0,65,1,2,17500.0,1,30,0,,19.88,19.88,61.45,,53.99,59.6,,,3.39,3.39,2.98,,,0.358,0.2506,3.22,,3.22,65+
623,walk,0,1,1,1,0,1,1,0,2627880,1,0,6.0,4.0,42,1,5,62500.0,0,-1,0,,13.92,13.92,30.52,,14.95,26.2,,,1.36,1.36,1.31,,,0.1436,0.1005,3.02,,3.22,20-44
624,walk,0,1,1,1,0,1,1,0,2630054,1,0,31.0,40.0,32,4,98,117480.978261,0,-1,0,,16.79,16.79,37.96,,24.19,49.6,,,2.9,2.9,2.48,,,0.3063,0.2143,3.22,,5.63,20-44
625,walk_transit_walk,1,1,1,1,1,1,1,1,2636221,1,0,102.0,13.0,53,3,9,225000.0,0,-1,0,23.35,23.35,23.35,60.5,48.71,48.83,114.8,28.7,5.83,5.83,5.83,5.74,5.74,1.0774,0.6157,0.4309,3.02,3.22,3.22,45-64
626,shared_ride_2,1,1,1,1,1,1,1,1,2636473,2,0,124.0,130.0,16,2,5,62500.0,0,-1,0,12.8,12.8,12.8,67.71,54.02,54.95,58.0,14.5,3.11,3.11,3.11,2.9,2.9,0.5748,0.3284,0.2299,4.63,3.82,3.22,05-19
627,walk_transit_walk,0,1,1,1,0,1,1,0,2638121,1,0,21.0,84.0,999,1,2,17500.0,0,-1,0,,22.72,22.72,48.3,,40.42,96.8,,,5.24,5.24,4.84,,,0.5533,0.3873,3.22,,3.22,65+
628,walk_transit_walk,1,1,1,1,1,1,1,1,2639695,3,0,106.0,133.0,19,3,4,42500.0,0,-1,0,23.63,23.63,23.63,54.75,64.88,55.87,145.2,36.3,7.3,7.3,7.3,7.26,7.26,1.3527,0.773,0.5411,2.82,3.22,3.22,05-19
629,drive_alone,1,1,1,1,1,1,1,1,2642366,1,0,138.0,27.0,48,4,6,87500.0,1,999999,0,29.47,29.47,29.47,63.78,51.46,62.9,226.8,56.7,11.61,11.61,11.61,11.34,11.34,2.1603,1.2345,0.8641,3.22,3.22,3.22,45-64
630,shared_ride_3,1,1,1,1,1,1,1,1,2642366,4,0,138.0,40.0,15,4,6,87500.0,0,-1,0,32.16,32.16,32.16,108.66,94.55,102.54,246.6,61.65,12.99,12.99,12.99,12.33,12.33,2.4005,1.3718,0.9602,3.22,3.22,3.22,05-19
631,walk,1,1,1,1,1,1,1,0,2652291,2,0,166.0,132.0,59,3,7,125000.0,0,-1,0,9.17,9.17,9.17,45.28,28.66,26.11,35.2,,1.76,1.76,1.76,1.76,,0.3252,0.1858,0.13,3.22,3.22,3.22,45-64
632,walk,1,1,1,1,1,1,1,0,2653684,2,0,46.0,16.0,47,2,9,225000.0,0,-1,0,20.95,20.95,20.95,66.29,47.35,45.34,87.2,,4.39,4.39,4.39,4.36,,0.8113,0.4636,0.3245,3.22,3.22,3.22,45-64
633,walk_transit_walk,0,1,1,1,0,1,1,1,2656544,2,0,101.0,7.0,998,6,2,17500.0,0,-1,0,,21.44,21.44,45.38,,41.76,90.6,22.65,,4.55,4.55,4.53,4.53,,0.4805,0.3363,2.82,,3.22,65+
634,walk_transit_walk,0,1,1,1,0,1,1,1,2656544,2,1,101.0,16.0,998,6,2,17500.0,0,-1,0,,25.53,25.53,54.16,,51.54,112.0,28.0,,6.24,6.24,5.6,5.6,,0.6589,0.4613,3.22,,3.22,65+
635,walk_transit_walk,0,1,1,1,0,1,1,1,2656544,4,0,101.0,158.0,16,6,2,17500.0,0,-1,0,,25.54,25.54,111.28,,108.37,162.4,40.6,,8.12,8.12,8.12,8.12,,0.8574,0.6002,4.43,,3.82,05-19
636,walk,0,1,1,1,0,1,1,1,2656544,5,0,101.0,98.0,12,6,2,17500.0,0,-1,0,,13.87,13.87,70.44,,59.51,35.2,8.8,,1.76,1.76,1.76,1.76,,0.1858,0.13,3.22,,3.82,05-19
637,walk_transit_walk,0,1,1,1,0,1,0,0,2657190,1,0,76.0,971.0,51,1,7,125000.0,0,-1,1,,41.29,41.29,87.55,,83.6,,,,21.43,21.38,,,,5.0173,2.3844,4.98,,6.39,45-64
638,walk_transit_walk,1,1,1,1,1,1,1,1,2657448,1,0,127.0,33.0,55,4,7,125000.0,0,-1,0,27.81,27.81,27.81,83.53,69.61,79.56,175.0,43.75,8.87,8.87,8.87,8.75,8.75,1.6392,0.9367,0.6557,4.43,3.22,3.82,45-64
639,bike,1,1,1,1,1,1,1,1,2657448,2,0,127.0,33.0,56,4,7,125000.0,0,-1,0,28.08,28.08,28.08,67.28,57.76,57.76,175.0,43.75,8.87,8.87,8.87,8.75,8.75,1.6392,0.9367,0.6557,3.22,3.22,3.22,45-64
640,shared_ride_3,1,1,1,1,1,1,1,1,2657448,3,0,127.0,170.0,14,4,7,125000.0,0,-1,0,16.92,16.92,16.92,57.19,50.04,51.61,110.8,27.7,5.54,5.54,5.54,5.54,5.54,1.0238,0.585,0.4096,4.43,3.22,3.82,05-19
641,shared_ride_3,1,1,1,1,1,1,1,1,2657448,4,0,127.0,170.0,14,4,7,125000.0,0,-1,0,16.92,16.92,16.92,57.19,50.04,51.61,110.8,27.7,5.54,5.54,5.54,5.54,5.54,1.0238,0.585,0.4096,4.43,3.22,3.82,05-19
642,walk_transit_walk,1,1,1,1,1,1,1,0,2660174,1,0,81.0,2.0,52,1,7,125000.0,0,-1,0,21.59,21.59,21.59,47.35,41.51,52.63,89.4,,4.47,4.47,4.47,4.47,,0.8261,0.472,0.3304,3.22,3.22,3.22,45-64
643,drive_alone,1,1,1,1,1,1,1,1,2660737,2,0,66.0,174.0,59,3,8,175000.0,0,-1,0,19.28,19.28,19.28,78.52,62.88,59.14,122.8,30.7,6.24,6.24,6.24,6.14,6.14,1.1531,0.659,0.4612,3.22,3.22,3.22,45-64
644,walk,1,1,1,1,1,1,1,1,2666432,1,0,37.0,27.0,50,2,10,275000.0,0,-1,0,14.41,14.41,14.41,22.31,14.69,15.51,26.4,6.6,1.38,1.38,1.38,1.32,1.32,0.2551,0.1457,0.102,3.22,5.63,5.63,45-64
645,walk,1,1,1,1,1,1,1,1,2666432,1,1,37.0,27.0,50,2,10,275000.0,0,-1,0,14.41,14.41,14.41,31.62,23.99,24.82,26.4,6.6,1.38,1.38,1.38,1.32,1.32,0.2551,0.1457,0.102,3.22,5.63,5.63,45-64
646,walk_transit_walk,1,1,1,1,1,1,1,1,2666432,2,0,37.0,100.0,62,2,10,275000.0,0,-1,0,29.4,29.4,29.4,57.4,61.75,65.28,155.8,38.95,7.86,7.86,7.86,7.79,7.79,1.4396,0.8227,0.5759,5.84,4.63,7.04,45-64
647,drive_alone,1,1,1,1,1,1,1,1,3004661,1,0,934.0,970.0,42,2,3,25000.0,0,-1,0,18.68,18.68,18.68,60.07,39.16,49.28,80.4,20.1,4.26,4.26,4.26,4.02,4.02,0.7873,0.4498,0.3149,3.42,3.22,3.22,20-44
648,walk_transit_walk,0,1,1,1,0,1,1,1,3004665,2,0,925.0,990.0,20,2,2,17500.0,0,-1,0,,24.49,24.49,100.11,,76.0,221.0,55.25,,13.06,13.06,11.05,11.05,,1.3791,0.9654,4.63,,3.22,20-44
649,drive_transit_walk,1,1,1,1,1,1,0,0,3004835,1,0,929.0,12.0,47,2,5,62500.0,1,10,1,41.27,41.27,41.27,98.42,82.29,85.7,,,25.94,25.94,25.94,,,8.0037,4.5735,3.2015,8.32,8.64,8.32,45-64
650,shared_ride_3,1,1,1,1,1,1,1,1,3004835,2,0,929.0,1000.0,1,2,5,62500.0,0,-1,0,23.13,23.13,23.13,135.03,124.09,97.27,226.6,56.65,12.96,12.96,12.96,11.33,11.33,2.395,1.3686,0.958,4.83,3.26,4.83,0-04
651,shared_ride_3,1,1,1,1,1,1,1,0,3004980,4,0,921.0,907.0,4,4,4,42500.0,0,-1,0,14.26,14.26,14.26,80.58,69.02,69.02,99.2,,4.96,4.96,4.96,4.96,,0.9166,0.5238,0.3666,1.61,1.61,1.61,0-04
652,walk,1,1,1,0,0,0,1,1,3005113,1,0,922.0,922.0,49,3,3,25000.0,0,-1,0,5.42,5.42,5.42,,,,20.0,5.0,1.0,1.0,1.0,1.0,1.0,0.1848,0.1056,0.07400000000000001,,,,45-64
653,walk,1,1,1,0,0,0,1,1,3005113,1,1,922.0,922.0,49,3,3,25000.0,0,-1,0,5.42,5.42,5.42,,,,20.0,5.0,1.0,1.0,1.0,1.0,1.0,0.1848,0.1056,0.07400000000000001,,,,45-64
654,walk,1,1,1,0,0,0,1,1,3005134,3,0,910.0,910.0,9,4,8,175000.0,0,-1,0,5.68,5.68,5.68,,,,23.2,5.8,1.16,1.16,1.16,1.16,1.16,0.2144,0.1224,0.0858,,,,05-19
655,walk,1,1,1,0,0,0,1,1,3005134,4,0,910.0,910.0,6,4,8,175000.0,0,-1,0,5.68,5.68,5.68,,,,23.2,5.8,1.16,1.16,1.16,1.16,1.16,0.2144,0.1224,0.0858,,,,05-19
656,drive_alone,1,1,1,1,1,1,1,1,3005138,1,0,922.0,973.0,58,4,8,175000.0,0,-1,0,16.02,16.02,16.02,98.74,81.28,67.69,132.8,33.2,6.26,6.26,6.26,6.64,6.64,1.1568,0.6611,0.4628,3.22,3.02,3.22,45-64
657,drive_alone,1,1,1,1,1,1,1,0,3005340,3,0,879.0,926.0,22,3,5,62500.0,0,-1,0,22.84,22.84,22.84,86.86,74.42,45.67,188.8,,9.44,9.44,9.44,9.44,,1.7446,0.9968,0.6978,3.22,3.02,3.02,20-44
658,shared_ride_2,1,1,1,1,1,1,1,1,3005389,1,0,875.0,897.0,55,2,2,17500.0,0,-1,0,19.49,19.49,19.49,81.67,64.03,63.98,145.2,36.3,7.62,7.62,7.62,7.26,7.26,1.4082,0.8046,0.5632,3.62,4.63,4.83,45-64
659,shared_ride_3,1,1,1,0,0,0,1,1,3005452,3,0,1027.0,1027.0,13,5,9,225000.0,0,-1,0,8.86,8.86,8.86,,,,10.8,2.7,0.54,0.54,0.54,0.54,0.54,0.0998,0.057,0.04,,,,05-19
660,shared_ride_3,1,1,1,0,0,0,1,1,3005452,4,0,1027.0,1027.0,10,5,9,225000.0,0,-1,0,8.86,8.86,8.86,,,,10.8,2.7,0.54,0.54,0.54,0.54,0.54,0.0998,0.057,0.04,,,,05-19
661,shared_ride_3,1,1,1,0,0,0,1,1,3005452,5,0,1027.0,1027.0,8,5,9,225000.0,0,-1,0,8.86,8.86,8.86,,,,10.8,2.7,0.54,0.54,0.54,0.54,0.54,0.0998,0.057,0.04,,,,05-19
662,drive_alone,1,1,1,0,0,0,1,0,3005634,2,0,884.0,945.0,62,2,5,62500.0,0,-1,0,32.96,32.96,32.96,,,,360.2,,17.98,17.98,17.98,18.01,,3.3227,1.8987,1.3291,,,,45-64
663,shared_ride_3,0,1,1,0,0,0,1,1,3005958,2,0,935.0,885.0,14,2,2,17500.0,1,999998,0,,26.03,26.03,,,,221.6,55.4,,11.88,11.88,11.08,11.08,,1.2545,0.8781,,,,05-19
664,walk_transit_walk,0,1,1,1,0,1,1,1,3006059,1,0,936.0,968.0,54,2,5,62500.0,1,999998,0,,16.94,16.94,60.09,,38.12,94.8,23.7,,4.74,4.74,4.74,4.74,,0.5006,0.3504,3.22,,3.22,45-64
665,bike,1,1,1,1,1,1,1,1,3006308,2,0,996.0,1018.0,28,2,4,42500.0,0,-1,0,14.8,14.8,14.8,51.37,43.89,43.89,78.0,19.5,3.9,3.9,3.9,3.9,3.9,0.7208,0.4118,0.2882,3.22,3.02,3.02,20-44
666,bike,1,1,1,1,1,1,1,1,3006308,2,1,996.0,976.0,28,2,4,42500.0,0,-1,0,10.08,10.08,10.08,37.21,24.42,24.43,44.0,11.0,2.2,2.2,2.2,2.2,2.2,0.4066,0.2324,0.1626,3.22,3.22,3.22,20-44
667,walk_transit_walk,1,1,1,1,1,1,0,0,3006423,1,0,976.0,76.0,42,2,8,175000.0,1,65,1,36.81,36.81,36.81,88.55,85.26,81.23,,,21.31,21.31,21.31,,,7.1481,4.0846,2.8592,5.3,6.91,6.71,20-44
668,bike,0,1,1,1,0,1,1,1,3006435,2,0,1000.0,1014.0,40,4,7,125000.0,0,-1,0,,21.18,21.18,79.38,,67.63,133.2,33.3,,7.36,7.36,6.66,6.66,,0.7772,0.544,3.22,,3.02,20-44
669,bike,0,1,1,1,0,1,1,1,3006435,2,1,1000.0,1014.0,40,4,7,125000.0,0,-1,0,,21.28,21.28,92.95,,65.64,133.2,33.3,,7.36,7.36,6.66,6.66,,0.7772,0.544,3.22,,3.22,20-44
670,walk,0,1,1,0,0,0,1,1,3006435,3,0,1000.0,1000.0,9,4,7,125000.0,0,-1,0,,5.03,5.03,,,,12.8,3.2,,0.64,0.64,0.64,0.64,,0.0676,0.0474,,,,05-19
671,walk,0,1,1,0,0,0,1,1,3006435,4,0,1000.0,1000.0,5,4,7,125000.0,0,-1,0,,5.03,5.03,,,,12.8,3.2,,0.64,0.64,0.64,0.64,,0.0676,0.0474,,,,05-19
672,walk_transit_walk,1,1,1,1,1,1,0,0,3006576,1,0,938.0,13.0,60,2,99,117480.978261,0,-1,1,35.52,35.52,35.52,109.81,86.42,92.39,,,22.45,22.45,22.45,,,7.3588,4.205,2.9435,8.0,8.16,8.0,45-64
673,walk_transit_walk,1,1,1,1,1,1,0,0,3006576,2,0,938.0,108.0,53,2,99,117480.978261,1,100,1,35.76,35.76,35.76,176.11,143.11,139.87,,,24.89,24.89,24.89,,,7.8097,4.4627,3.1238,11.14,9.0,8.76,45-64
674,bike,1,1,1,1,1,1,1,1,3006638,2,0,938.0,970.0,44,4,6,87500.0,1,20,0,18.11,18.11,18.11,93.19,75.92,51.91,96.4,24.1,4.88,4.88,4.88,4.82,4.82,0.9018,0.5154,0.3608,3.22,3.02,3.22,20-44
675,shared_ride_2,1,1,1,1,1,1,1,1,3006638,3,0,938.0,930.0,11,4,6,87500.0,0,-1,0,14.32,14.32,14.32,90.69,73.86,72.84,100.2,25.05,5.04,5.04,5.04,5.01,5.01,0.9314,0.5322,0.3725,3.62,4.63,4.83,05-19
676,shared_ride_2,1,1,1,0,0,0,1,1,3006638,4,0,938.0,938.0,6,4,6,87500.0,0,-1,0,5.08,5.08,5.08,,,,19.6,4.9,0.98,0.98,0.98,0.98,0.98,0.1812,0.1034,0.0724,,,,05-19
677,drive_alone,1,1,1,1,1,1,1,0,3006647,2,0,941.0,875.0,59,2,7,125000.0,0,-1,0,32.6,32.6,32.6,198.74,115.16,137.33,327.2,,17.25,17.25,17.25,16.36,,3.1878,1.8216,1.2751,1.81,5.64,4.43,45-64
678,drive_alone,1,1,1,0,0,0,1,1,3006745,1,0,938.0,885.0,65,2,6,87500.0,0,-1,0,24.48,24.48,24.48,,,,223.4,55.85,11.6,11.6,11.6,11.17,11.17,2.1437,1.2249,0.8575,,,,65+
679,shared_ride_2,0,1,1,1,0,1,0,0,3006785,1,0,939.0,2.0,55,2,8,175000.0,0,-1,1,,34.29,34.29,122.3,,85.45,,,,21.97,21.97,,,,4.1543,2.908,5.7,,6.9,45-64
680,walk_transit_drive,0,1,1,1,0,1,0,0,3006785,2,0,939.0,10.0,57,2,8,175000.0,0,-1,1,,34.8,34.8,133.81,,97.22,,,,23.88,23.88,,,,4.3561,3.0493,7.31,,5.54,45-64
681,drive_alone,1,1,1,0,0,0,1,1,3006919,1,0,912.0,875.0,43,5,8,175000.0,0,-1,0,34.25,34.25,34.25,,,,340.8,85.2,18.16,18.16,18.16,17.04,17.04,3.3559,1.9177,1.3424,,,,20-44
682,walk,1,1,1,0,0,0,1,1,3006919,3,0,912.0,912.0,12,5,8,175000.0,0,-1,0,6.7,6.7,6.7,,,,30.8,7.7,1.54,1.54,1.54,1.54,1.54,0.2846,0.1626,0.1138,,,,05-19
683,walk,1,1,1,0,0,0,1,1,3006919,4,0,912.0,912.0,10,5,8,175000.0,0,-1,0,6.7,6.7,6.7,,,,30.8,7.7,1.54,1.54,1.54,1.54,1.54,0.2846,0.1626,0.1138,,,,05-19
684,walk,1,1,1,0,0,0,1,1,3006919,5,0,912.0,912.0,7,5,8,175000.0,0,-1,0,6.7,6.7,6.7,,,,30.8,7.7,1.54,1.54,1.54,1.54,1.54,0.2846,0.1626,0.1138,,,,05-19
685,drive_alone,1,1,1,0,0,0,1,1,3007038,1,0,914.0,969.0,43,4,9,225000.0,1,60,0,23.7,23.7,23.7,,,,200.8,50.2,12.65,12.65,12.65,10.04,10.04,2.3378,1.3358,0.9351,,,,20-44
686,shared_ride_3,1,1,1,0,0,0,1,1,3007038,4,0,914.0,913.0,9,4,9,225000.0,0,-1,0,8.63,8.63,8.63,,,,42.8,10.7,2.14,2.14,2.14,2.14,2.14,0.3954,0.226,0.1582,,,,05-19
687,drive_alone,1,1,1,0,0,0,1,0,3007146,2,0,913.0,1019.0,55,3,8,175000.0,0,-1,0,26.82,26.82,26.82,,,,250.0,,11.14,11.14,11.14,12.5,,2.0587,1.1763,0.8235,,,,45-64
688,drive_alone,1,1,1,0,0,0,1,0,3007146,3,0,913.0,970.0,22,3,8,175000.0,0,-1,0,27.47,27.47,27.47,,,,222.8,,14.46,14.46,14.46,11.14,,2.6722,1.527,1.0689,,,,20-44
689,walk_transit_walk,1,1,1,1,1,1,0,0,3007326,2,0,999.0,7.0,33,2,6,87500.0,0,-1,1,52.51,52.51,45.83,85.02,75.45,74.77,,,23.95,23.95,23.9,,,7.6729,4.3846,3.0692,5.62,7.23,7.03,20-44
690,drive_alone,1,1,1,1,1,1,0,0,3007380,1,0,998.0,108.0,39,4,10,275000.0,0,-1,1,35.84,35.84,35.84,130.65,115.1,112.26,,,22.22,22.22,22.22,,,7.3163,4.1807,2.9265,8.76,8.72,7.51,20-44
691,shared_ride_3,1,1,1,1,1,1,1,1,3007380,2,0,998.0,999.0,999,4,10,275000.0,0,-1,0,8.17,8.17,8.17,47.52,37.83,37.83,30.8,7.7,1.54,1.54,1.54,1.54,1.54,0.2846,0.1626,0.1138,3.22,3.22,3.22,65+
692,shared_ride_3,1,1,1,1,1,1,1,1,3007380,3,0,998.0,1000.0,999,4,10,275000.0,0,-1,0,8.59,8.59,8.59,59.07,42.75,42.78,34.4,8.6,1.72,1.72,1.72,1.72,1.72,0.3178,0.1816,0.1272,3.22,3.02,3.22,65+
693,shared_ride_3,1,1,1,1,1,1,1,1,3007380,4,0,998.0,1009.0,999,4,10,275000.0,0,-1,0,15.56,15.56,15.56,65.32,49.53,52.62,91.6,22.9,5.16,5.16,5.16,4.58,4.58,0.9536,0.5448,0.3814,3.22,3.22,3.22,65+
694,walk_transit_walk,1,1,1,1,1,1,0,0,3007395,2,0,999.0,1.0,72,2,6,87500.0,0,-1,1,35.64,35.64,35.64,75.9,74.21,74.54,,,22.56,22.56,22.56,,,7.3791,4.2167,2.9516,5.62,7.23,7.03,65+
695,bike,0,1,1,1,0,1,1,1,3007434,1,0,1000.0,996.0,60,2,7,125000.0,0,-1,0,,11.15,11.15,73.62,,56.46,54.4,13.6,,2.72,2.72,2.72,2.72,,0.2872,0.201,3.22,,3.02,45-64
696,shared_ride_2,1,1,1,1,1,1,0,0,3007437,2,0,999.0,5.0,58,2,9,225000.0,0,-1,1,39.18,39.18,39.18,83.9,76.83,78.06,,,23.29,23.29,23.29,,,7.5139999999999985,4.2937,3.0056,5.62,7.23,7.03,45-64
697,drive_alone,1,1,1,0,1,1,1,1,3007510,2,0,906.0,984.0,41,2,4,42500.0,0,-1,0,25.28,25.28,25.28,,125.58,150.42,249.0,62.25,12.42,12.42,12.42,12.45,12.45,2.2952,1.3116,0.9181,,6.42,4.62,20-44
698,bike,1,1,1,1,1,1,1,1,3007512,1,0,902.0,905.0,59,3,5,62500.0,0,-1,0,12.63,12.63,12.63,108.22,88.21,81.92,74.4,18.6,3.72,3.72,3.72,3.72,3.72,0.6874,0.3928,0.275,1.81,4.63,3.22,45-64
699,drive_alone,1,1,1,1,1,1,1,1,3007519,1,0,903.0,1014.0,64,2,98,117480.978261,0,-1,0,35.79,35.79,35.79,187.39,132.81,134.32,402.6,100.65,22.29,22.29,22.29,20.13,20.13,4.1192,2.3538,1.6477,6.24,5.88,6.28,45-64
700,drive_alone,1,1,1,1,1,1,1,1,3007519,2,0,903.0,924.0,64,2,98,117480.978261,0,-1,0,13.63,13.63,13.63,55.42,41.14,41.14,81.2,20.3,4.06,4.06,4.06,4.06,4.06,0.7502,0.4288,0.3002,3.22,3.22,3.22,45-64
701,drive_alone,1,1,1,1,1,1,1,1,3007547,1,0,908.0,975.0,58,2,6,87500.0,0,-1,0,19.82,19.82,19.82,126.64,108.65,83.38,220.2,55.05,10.77,10.77,10.77,11.01,11.01,1.9903,1.1373,0.7961,3.22,3.02,3.22,45-64
702,drive_alone,1,1,1,0,0,0,1,0,3007625,1,0,904.0,913.0,57,1,4,42500.0,0,-1,0,26.39,26.39,26.39,,,,238.4,,12.23,12.23,12.23,11.92,,2.2601,1.2915,0.904,,,,45-64
703,drive_alone,1,1,1,0,0,0,1,1,3007639,1,0,904.0,916.0,37,2,6,87500.0,0,-1,0,26.21,26.21,26.21,,,,300.4,75.1,14.48,14.48,14.48,15.02,15.02,2.6759,1.5291,1.0704,,,,20-44
704,walk,1,1,1,1,1,1,1,1,3007878,1,0,1025.0,1016.0,49,3,7,125000.0,0,-1,0,11.29,11.29,11.29,49.22,35.96,34.77,66.8,16.7,3.34,3.34,3.34,3.34,3.34,0.6172,0.3528,0.2468,3.22,3.02,3.22,45-64
705,walk,1,1,1,1,1,1,1,1,3007917,3,0,1025.0,1014.0,18,3,7,125000.0,0,-1,0,13.05,13.05,13.05,55.62,45.95,44.64,67.6,16.9,3.38,3.38,3.38,3.38,3.38,0.6246,0.35700000000000004,0.2498,3.62,4.63,3.62,05-19
